filename,psnr,ssim,lpips
r_137.png,34.918357849121094,0.9824156165122986,0.021148309111595154
r_138.png,34.776039123535156,0.9808643460273743,0.022661130875349045
r_139.png,34.62481689453125,0.9794209599494934,0.023160502314567566
r_14.png,32.190032958984375,0.981420636177063,0.021274296566843987
r_140.png,34.54422378540039,0.9786773324012756,0.023976096883416176
r_141.png,34.87424087524414,0.9794286489486694,0.02320949360728264
r_142.png,35.40275573730469,0.9808506369590759,0.02130451612174511
r_143.png,35.159332275390625,0.9818142056465149,0.019013099372386932
r_144.png,34.76034164428711,0.9814642071723938,0.01923976093530655
r_145.png,33.14404296875,0.9803094267845154,0.019621005281805992
r_146.png,32.27175521850586,0.9805906414985657,0.019130319356918335
r_147.png,32.29146957397461,0.982459545135498,0.017615217715501785
r_148.png,32.74609375,0.9850745797157288,0.015496229752898216
r_149.png,34.83999252319336,0.9868204593658447,0.01496535912156105
r_15.png,35.942874908447266,0.9838952422142029,0.01925194449722767
r_150.png,37.48830032348633,0.9846304655075073,0.01637359894812107
r_151.png,36.78896713256836,0.9818326830863953,0.01786625012755394
r_152.png,36.0519905090332,0.9800480008125305,0.020409677177667618
r_153.png,36.79574203491211,0.9797578454017639,0.020211612805724144
r_154.png,37.142250061035156,0.9797239899635315,0.020600225776433945
r_155.png,37.187679290771484,0.9797298312187195,0.02267093025147915
r_156.png,37.52104568481445,0.980901300907135,0.02206507697701454
r_157.png,37.55841064453125,0.9823593497276306,0.02014680579304695
r_158.png,38.12164306640625,0.9846946597099304,0.0177883580327034
r_159.png,38.98876190185547,0.9868013262748718,0.015510160475969315
r_16.png,37.47606658935547,0.9851853251457214,0.018302466720342636
r_160.png,39.58127212524414,0.9882280230522156,0.014439218677580357
r_161.png,39.87971115112305,0.9886850118637085,0.013728581368923187
r_162.png,39.567665100097656,0.9886761903762817,0.013447567820549011
r_163.png,39.58393096923828,0.9889169335365295,0.013236038386821747
r_164.png,39.42090606689453,0.9889964461326599,0.01308495830744505
r_165.png,38.668819427490234,0.988232433795929,0.013924885541200638
r_166.png,38.23263931274414,0.9875888228416443,0.014949841424822807
r_167.png,37.875335693359375,0.9865877628326416,0.015364998020231724
r_168.png,37.03211975097656,0.984963595867157,0.017130933701992035
r_169.png,36.31782150268555,0.9836118817329407,0.018215995281934738
r_17.png,37.37024688720703,0.9853029847145081,0.0177396759390831
r_170.png,35.72039031982422,0.9822914004325867,0.019271958619356155
r_171.png,35.25566101074219,0.9805604815483093,0.02043989673256874
r_172.png,34.812381744384766,0.9782278537750244,0.0222006943076849
r_173.png,34.327369689941406,0.9766793251037598,0.02370697632431984
r_174.png,34.16843795776367,0.9762502312660217,0.023977231234312057
r_175.png,34.27972412109375,0.9767500162124634,0.02406306192278862
r_176.png,34.38963317871094,0.977972686290741,0.022562280297279358
r_177.png,34.66645050048828,0.9793714880943298,0.021967656910419464
r_178.png,34.809837341308594,0.9805008172988892,0.019908705726265907
r_179.png,34.942195892333984,0.9813544154167175,0.019209126010537148
r_18.png,36.84624481201172,0.9847304821014404,0.01865396276116371
r_180.png,34.92384338378906,0.9813939332962036,0.01898573338985443
r_181.png,35.29558181762695,0.9815601706504822,0.0191896241158247
r_182.png,35.44212341308594,0.9813050031661987,0.019249510020017624
r_183.png,35.361968994140625,0.9806849956512451,0.02022627182304859
r_184.png,35.15298080444336,0.9794314503669739,0.021559305489063263
r_185.png,34.89954376220703,0.9777181148529053,0.02233137935400009
r_186.png,34.596961975097656,0.9759441614151001,0.023825349286198616
r_187.png,34.420230865478516,0.9747963547706604,0.024163000285625458
r_188.png,34.21519470214844,0.973710298538208,0.025290492922067642
r_189.png,34.14112854003906,0.9734585881233215,0.025482291355729103
r_19.png,35.70576095581055,0.9835754036903381,0.01868547685444355
r_190.png,34.22368621826172,0.9739586710929871,0.024483224377036095
r_191.png,34.590431213378906,0.9754530191421509,0.022620834410190582
r_192.png,35.25825881958008,0.9777893424034119,0.022109344601631165
r_193.png,35.84431457519531,0.9803828001022339,0.021194633096456528
r_194.png,36.30540084838867,0.9820816516876221,0.019668608903884888
r_195.png,36.66929626464844,0.9833773970603943,0.019066333770751953
r_196.png,37.361427307128906,0.9850481748580933,0.01776275411248207
r_197.png,37.61359405517578,0.986112117767334,0.01729106530547142
r_198.png,37.187896728515625,0.986056923866272,0.01804041489958763
r_199.png,36.82171630859375,0.986090898513794,0.01853957399725914
r_2.png,26.0405330657959,0.9747533798217773,0.02656429633498192
r_20.png,34.379127502441406,0.9829862713813782,0.019490038976073265
r_21.png,34.33067321777344,0.9833711981773376,0.019385334104299545
r_22.png,35.007164001464844,0.9847842454910278,0.018921367824077606
r_23.png,35.744224548339844,0.9862813949584961,0.01757745072245598
r_24.png,35.7722282409668,0.9854319095611572,0.018491201102733612
r_25.png,35.304386138916016,0.9838500022888184,0.01990167424082756
r_26.png,35.74986267089844,0.9843130111694336,0.01928624138236046
r_27.png,36.15708923339844,0.9851903915405273,0.018859755247831345
r_28.png,35.77030944824219,0.9841927886009216,0.019692406058311462
r_29.png,35.0586051940918,0.9824804067611694,0.021305330097675323
r_3.png,25.25457000732422,0.9712666869163513,0.029212728142738342
r_30.png,34.22588348388672,0.9806590676307678,0.023093461990356445
r_31.png,33.43875503540039,0.9788185358047485,0.02516518533229828
r_32.png,33.02131271362305,0.9775102734565735,0.025895629078149796
r_33.png,33.19919204711914,0.9778239130973816,0.025581683963537216
r_34.png,33.70045852661133,0.9790117740631104,0.024019045755267143
r_35.png,34.50857925415039,0.9803403615951538,0.02225540392100811
r_36.png,35.52473068237305,0.982213020324707,0.019854910671710968
r_37.png,36.57476043701172,0.9844444394111633,0.018218427896499634
r_38.png,37.44808578491211,0.9862786531448364,0.016334306448698044
r_39.png,38.646244049072266,0.9888787865638733,0.014160891994833946
r_4.png,25.143211364746094,0.9687083959579468,0.03086060658097267
r_40.png,38.33601379394531,0.9874778985977173,0.015028338879346848
r_41.png,37.97631072998047,0.9861665964126587,0.016737952828407288
r_42.png,37.635772705078125,0.985260009765625,0.017314206808805466
r_43.png,35.65571594238281,0.9836666584014893,0.017256803810596466
r_44.png,31.465715408325195,0.9809616804122925,0.019342267885804176
r_45.png,29.512460708618164,0.9790374040603638,0.02034136652946472
r_46.png,28.892730712890625,0.9783512949943542,0.020292606204748154
r_47.png,29.883384704589844,0.9789263010025024,0.019527606666088104
r_48.png,31.57215690612793,0.9811038970947266,0.01903451792895794
r_49.png,34.28843688964844,0.9841317534446716,0.01675608567893505
r_5.png,26.172161102294922,0.9687018394470215,0.03077518939971924
r_50.png,37.336875915527344,0.9839164614677429,0.016279013827443123
r_51.png,36.78712463378906,0.9818243384361267,0.01779128983616829
r_52.png,36.216278076171875,0.9804519414901733,0.01943284645676613
r_53.png,36.93717956542969,0.9811022281646729,0.01850420981645584
r_54.png,37.50907516479492,0.9820227026939392,0.017738446593284607
r_55.png,37.81255340576172,0.9831403493881226,0.017125766724348068
r_56.png,37.99352264404297,0.984130859375,0.0160799790173769
r_57.png,38.212318420410156,0.9847923517227173,0.015876969322562218
r_58.png,38.30057144165039,0.9860437512397766,0.01568698137998581
r_59.png,38.769283294677734,0.9871311783790588,0.015195561572909355
r_6.png,27.227462768554688,0.9682803750038147,0.03071395307779312
r_60.png,38.696311950683594,0.9880011677742004,0.014270327985286713
r_61.png,38.62507247924805,0.9883445501327515,0.0140016358345747
r_62.png,37.74222946166992,0.987736701965332,0.013921021483838558
r_63.png,37.3045539855957,0.9871707558631897,0.014534816145896912
r_64.png,37.3437385559082,0.9876418113708496,0.01361607015132904
r_65.png,37.797271728515625,0.9889792799949646,0.012702638283371925
r_66.png,37.59718704223633,0.9891847968101501,0.01266463752835989
r_67.png,37.06758499145508,0.9883723258972168,0.01328246295452118
r_68.png,36.22898864746094,0.987982451915741,0.014082923531532288
r_69.png,36.354488372802734,0.9886123538017273,0.014134448021650314
r_7.png,27.858951568603516,0.9674298167228699,0.030652254819869995
r_70.png,36.629451751708984,0.9899906516075134,0.012807821854948997
r_71.png,34.32231140136719,0.986926794052124,0.015195168554782867
r_72.png,31.96167755126953,0.9813980460166931,0.019238626584410667
r_73.png,30.788856506347656,0.9766466617584229,0.023940034210681915
r_74.png,30.197050094604492,0.9724992513656616,0.027491459622979164
r_75.png,30.266923904418945,0.9697722792625427,0.030744608491659164
r_76.png,30.447296142578125,0.9695463180541992,0.03146903216838837
r_77.png,30.60611343383789,0.969526469707489,0.031602051109075546
r_78.png,30.471874237060547,0.9682528972625732,0.03352082893252373
r_79.png,30.18783187866211,0.9652389287948608,0.03562980890274048
r_8.png,26.497446060180664,0.967633843421936,0.03144700825214386
r_80.png,30.357349395751953,0.9639165997505188,0.035841867327690125
r_81.png,30.404499053955078,0.9630192518234253,0.03674474358558655
r_82.png,30.464445114135742,0.9625279903411865,0.036234937608242035
r_83.png,30.595773696899414,0.9625469446182251,0.03505876660346985
r_84.png,30.861495971679688,0.9634690284729004,0.03465423732995987
r_85.png,31.34382438659668,0.9649897217750549,0.033088188618421555
r_86.png,31.797000885009766,0.9662587642669678,0.032303500920534134
r_87.png,31.92418098449707,0.9657601714134216,0.03330721706151962
r_88.png,31.823898315429688,0.9643046855926514,0.03465008735656738
r_89.png,31.562713623046875,0.9629389643669128,0.036097925156354904
r_9.png,25.016252517700195,0.9686812162399292,0.032085999846458435
r_90.png,31.368349075317383,0.9620184302330017,0.03687597066164017
r_91.png,31.52621078491211,0.9629192352294922,0.036236464977264404
r_92.png,31.788684844970703,0.9645481705665588,0.035907063633203506
r_93.png,32.0715446472168,0.9667986035346985,0.03420523926615715
r_94.png,32.57470703125,0.9707135558128357,0.030843224376440048
r_95.png,33.22306442260742,0.9753440022468567,0.026151195168495178
r_96.png,34.385520935058594,0.9814061522483826,0.022906821221113205
r_97.png,35.48836898803711,0.9845505952835083,0.019824769347906113
r_98.png,35.797767639160156,0.9854060411453247,0.019773218780755997
r_99.png,34.42281723022461,0.9818596839904785,0.021868230774998665
*** AVERAGE ***,34.5399,0.9803,0.0215
